Datetime,CI0_cm,CI1_cm,CI0_ov,CI1_ov,Iclr,HR
2023-03-31 18:30:00,0.6235294117647059,0.5294117647058824,0.1843137254901961,0.6039215686274509,0.0,18
2023-05-17 15:20:00,0.0627450980392156,0.0666666666666666,0.3215686274509804,0.2823529411764706,648.7138146738077,15
2023-03-03 13:20:00,0.2313725490196078,0.2509803921568627,0.2549019607843137,0.2901960784313726,877.2292519882074,13
2023-04-02 06:40:00,0.1019607843137254,0.0901960784313725,0.4627450980392157,0.1529411764705882,19.664086148677512,6
2023-06-13 16:40:00,0.7490196078431373,0.5372549019607843,0.7019607843137254,0.7215686274509804,368.2852505811456,16
2023-03-07 09:10:00,0.0274509803921568,0.0196078431372549,0.3137254901960784,0.3176470588235294,519.5311373043163,9
2023-02-14 16:50:00,0.1450980392156863,0.0705882352941176,0.4,0.3098039215686274,244.27810850951224,16
2023-05-05 18:50:00,0.0117647058823529,0.0078431372549019,0.0039215686274509,0.3686274509803922,0.0,18
2023-06-23 14:20:00,0.0078431372549019,0.0,0.2235294117647059,0.2196078431372549,829.5875652218564,14
2023-05-07 15:20:00,0.0392156862745098,0.0509803921568627,0.2901960784313726,0.2627450980392157,648.1201958332298,15
2023-03-13 13:20:00,0.4666666666666667,0.3764705882352941,0.5647058823529412,0.4627450980392157,901.1628096518767,13
2023-02-16 17:20:00,0.3019607843137254,0.2745098039215686,0.5411764705882353,0.4117647058823529,130.96364640431798,17
2023-04-12 06:40:00,0.0196078431372549,0.0274509803921568,0.4588235294117647,0.4235294117647059,36.17771934386093,6
2023-04-08 08:50:00,0.0901960784313725,0.0784313725490196,0.3411764705882353,0.3450980392156862,541.1195180235848,8
2023-04-30 16:30:00,0.4274509803921568,0.3647058823529411,0.3529411764705882,0.4431372549019607,382.0894195127998,16
2023-06-11 17:30:00,0.2784313725490196,0.4196078431372549,0.4392156862745098,0.6039215686274509,168.8605169170053,17
2023-02-24 14:30:00,0.0549019607843137,0.0392156862745098,0.2705882352941176,0.2588235294117647,737.6123757139612,14
2023-05-05 12:00:00,0.0666666666666666,0.0666666666666666,0.2588235294117647,0.2666666666666666,982.9693761829876,12
2023-05-19 14:30:00,0.0196078431372549,0.0196078431372549,0.2784313725490196,0.2705882352941176,797.7904543544972,14
2023-05-11 08:30:00,0.2470588235294117,0.2588235294117647,0.7098039215686275,0.7372549019607844,513.0656504070715,8
2023-05-29 16:50:00,0.1254901960784313,0.1450980392156863,0.6078431372549019,0.4901960784313725,315.73593767866817,16
2023-04-26 07:20:00,0.4627450980392157,0.6196078431372549,0.5372549019607843,0.7019607843137254,212.11151050068466,7
2023-04-22 11:10:00,0.0627450980392156,0.0588235294117647,0.3058823529411765,0.3058823529411765,939.1812267916347,11
